split,track_id,frame_index,target_type,payload_capability,adversarial_capability,endurance_margin,mission_type,coordination_level,heading_angle,route_deviation,distance,velocity,altitude,time_to_arrival,swarm_size,defense_capability,target_asset_value,track_confidence,threat_label,urgency_label
train,207,47,0.00000000,0.68570346,0.45237979,0.26275510,0.00000000,0.67042994,0.36392525,0.21135435,0.34127477,0.52718467,0.25312075,0.26493102,0.55130619,0.68495029,0.74785978,0.58723515,4,2
train,207,48,0.00000000,0.71746045,0.46822050,0.31656656,0.00000000,0.60554993,0.35916233,0.25229692,0.36640823,0.51951569,0.22662096,0.25875309,0.51359016,0.74217439,0.72859597,0.63555747,4,3
train,207,49,0.00000000,0.69136459,0.47521347,0.28092480,0.00000000,0.64866662,0.37897402,0.23212199,0.36198121,0.57864612,0.27484056,0.22643898,0.54321891,0.69333935,0.74947184,0.69725966,5,3
train,207,50,0.00000000,0.70339483,0.48861960,0.27229151,0.00000000,0.59894532,0.34331179,0.21838525,0.32761899,0.58181816,0.27331683,0.24006429,0.51541322,0.69673258,0.75531024,0.69251126,5,3
train,207,51,0.00000000,0.68324775,0.49220049,0.31715196,0.00000000,0.64346296,0.34847772,0.24583890,0.36113590,0.54534495,0.29485410,0.23560870,0.55793560,0.71860719,0.74003607,0.69639701,5,3
train,207,52,0.00000000,0.70582354,0.47311971,0.30614367,0.00000000,0.64030480,0.33456674,0.22029158,0.37179342,0.60285217,0.26215452,0.19257553,0.52703726,0.71164447,0.70943546,0.68899590,5,3
train,207,53,0.00000000,0.72846985,0.47723985,0.30611363,0.00000000,0.65623450,0.38909823,0.22464781,0.31302586,0.52565521,0.29021278,0.19258605,0.55021900,0.66791719,0.72699630,0.68884236,5,3
train,207,54,0.00000000,0.71005929,0.51641327,0.29675335,0.00000000,0.70041853,0.26498491,0.20166644,0.30016202,0.57873672,0.25772110,0.21033871,0.52869105,0.66639382,0.72033596,0.61963624,5,3
train,207,55,0.00000000,0.69481927,0.47219685,0.27358806,0.00000000,0.62628502,0.30589643,0.25062039,0.34626299,0.57911921,0.26975560,0.22301409,0.51784229,0.72469032,0.72665179,0.64898038,5,3
train,207,56,0.00000000,0.62803912,0.47863263,0.30069125,0.00000000,0.66153485,0.32691136,0.21946439,0.34800625,0.60633725,0.26237640,0.16599216,0.54194552,0.70639473,0.73345137,0.71172547,5,3
train,207,57,0.00000000,0.63880354,0.46690315,0.32066074,0.00000000,0.62546450,0.32172918,0.21275373,0.30927357,0.56957281,0.23545645,0.22583988,0.51844829,0.65352708,0.76177657,0.67751908,5,3
train,207,58,0.00000000,0.72708666,0.46801397,0.32957032,0.00000000,0.66021395,0.26458529,0.20115437,0.30459189,0.57644278,0.27626860,0.19496109,0.58228731,0.71241432,0.71919936,0.66139102,5,3
train,207,59,0.00000000,0.68258059,0.49178508,0.28239211,0.00000000,0.65460497,0.24659114,0.20941524,0.31234664,0.52710116,0.24284387,0.18955013,0.55141068,0.69867843,0.74272943,0.65688258,5,3
train,207,60,0.00000000,0.71805596,0.46105701,0.32763553,0.00000000,0.66772968,0.24165730,0.21688256,0.30177382,0.58219540,0.29934964,0.15343145,0.55541521,0.72366822,0.76104414,0.66571939,5,3
train,207,61,0.00000000,0.66411150,0.46810216,0.32243720,0.00000000,0.66893697,0.27592075,0.18082733,0.29648969,0.59414905,0.21794662,0.14059840,0.52725315,0.69373715,0.78482884,0.69283450,5,3
train,207,62,0.00000000,0.70841825,0.46086955,0.30788752,0.00000000,0.69334906,0.30325893,0.20161878,0.26820347,0.58577877,0.26772171,0.12316117,0.55572063,0.71147424,0.71857399,0.66849238,5,3
train,207,63,0.00000000,0.69194543,0.49985293,0.30141854,0.00000000,0.62701201,0.31476849,0.23445997,0.24951823,0.56558383,0.24073663,0.13919835,0.50461936,0.67432314,0.72128004,0.69584841,5,3
train,153,0,0.00000000,0.18292627,0.42251518,0.45102009,0.00000000,0.02000000,0.98000002,0.02955668,0.96497953,0.27212051,0.48593429,0.98000002,0.20812695,0.83033848,0.71920681,0.75278175,2,1
train,153,1,0.00000000,0.15593626,0.37614483,0.46832618,0.00000000,0.02000000,0.98000002,0.09161484,0.93994904,0.30884767,0.52604896,0.96483475,0.22116946,0.82175022,0.71016347,0.76792443,2,1
train,153,2,0.00000000,0.20128690,0.45840016,0.45865253,0.00000000,0.04660519,0.96653032,0.02000000,0.98000002,0.33606681,0.61905348,0.94048256,0.18991908,0.86709780,0.70809263,0.79685640,2,1
train,153,3,0.00000000,0.14814891,0.36169195,0.45675182,0.00000000,0.06475776,0.98000002,0.03150555,0.98000002,0.33408046,0.56974131,0.98000002,0.15559481,0.82204002,0.74516284,0.75726020,2,1
train,153,4,0.00000000,0.21672288,0.32269433,0.42514762,0.00000000,0.08338572,0.95061201,0.02000000,0.98000002,0.30576590,0.56663269,0.97073680,0.17038436,0.86293030,0.77357650,0.70863217,2,1
train,153,5,0.00000000,0.21290138,0.37693018,0.46171579,0.00000000,0.02347442,0.98000002,0.02000000,0.96319300,0.29607397,0.56733555,0.98000002,0.17083104,0.86538005,0.76125538,0.73887354,2,1
train,153,6,0.00000000,0.24509256,0.38506365,0.50408304,0.00000000,0.05660541,0.96283334,0.05884544,0.98000002,0.31322345,0.56040370,0.93665463,0.21172664,0.85761774,0.73185802,0.74769938,2,1
train,153,7,0.00000000,0.16689970,0.37851435,0.42193019,0.00000000,0.02000000,0.93123966,0.02071176,0.92846400,0.30560324,0.54419243,0.98000002,0.15657097,0.82909316,0.82190573,0.74307936,2,1
train,153,8,0.00000000,0.22636048,0.33578619,0.41929010,0.00000000,0.05023206,0.97119159,0.02827307,0.97805655,0.36235294,0.56393671,0.98000002,0.18010159,0.81326175,0.82694685,0.71362782,2,1
train,153,9,0.00000000,0.17570820,0.39207065,0.44033846,0.00000000,0.09150788,0.98000002,0.02053874,0.87942290,0.33508235,0.53011179,0.98000002,0.17075351,0.84347737,0.75073713,0.74488765,2,1
train,153,10,0.00000000,0.21059167,0.41408935,0.42216828,0.00000000,0.04587299,0.98000002,0.03130427,0.98000002,0.32098439,0.52563214,0.96440208,0.27405968,0.90282005,0.68593222,0.78340989,2,1
train,153,11,0.00000000,0.13858524,0.39899161,0.44496056,0.00000000,0.07325467,0.98000002,0.02000000,0.91720122,0.31433663,0.52292311,0.93650639,0.19334403,0.86308610,0.72949499,0.78418952,2,1
train,153,12,0.00000000,0.18296215,0.42621344,0.46748653,0.00000000,0.02000000,0.98000002,0.03652301,0.98000002,0.28167233,0.59019977,0.97517574,0.15415551,0.82480526,0.72081304,0.75848448,2,1
train,153,13,0.00000000,0.19986658,0.37383109,0.44717804,0.00000000,0.02000000,0.97982180,0.02462144,0.96551794,0.29831204,0.58911353,0.98000002,0.19240390,0.85949898,0.73692089,0.72333944,2,1
train,153,14,0.00000000,0.14797540,0.40106863,0.45912784,0.00000000,0.07661731,0.88466668,0.04004868,0.94362867,0.32069296,0.54392093,0.97295690,0.18488170,0.79624093,0.75300741,0.72980368,2,1
train,153,15,0.00000000,0.21908672,0.40051171,0.41590601,0.00000000,0.02000000,0.98000002,0.05526279,0.94673222,0.35192221,0.50006735,0.95584416,0.15850590,0.85709310,0.73642468,0.71746141,2,1
train,153,16,0.00000000,0.22465955,0.35322925,0.42859629,0.00000000,0.05453817,0.93159473,0.02362829,0.96185458,0.31045747,0.50316340,0.93454748,0.26083866,0.84430724,0.74993628,0.69151670,2,1
train,153,17,0.00000000,0.17049560,0.36907700,0.41296700,0.00000000,0.08682773,0.96594459,0.02961877,0.88488168,0.32591435,0.58365005,0.95486718,0.20046037,0.84303516,0.77154040,0.72263610,2,1
train,153,18,0.00000000,0.25961122,0.39342156,0.46725622,0.00000000,0.03092623,0.91785169,0.02000000,0.94018680,0.31975505,0.51335704,0.95139194,0.24899755,0.90052223,0.68852103,0.72901750,2,1
train,153,19,0.00000000,0.20816630,0.39235127,0.35370880,0.00000000,0.07661419,0.94033521,0.02000000,0.89411074,0.30414569,0.53017586,0.96291929,0.19731522,0.88107347,0.76823008,0.69629943,2,1
train,153,20,0.00000000,0.15924002,0.36914402,0.47306210,0.00000000,0.07445841,0.95922321,0.02000000,0.92354566,0.33045459,0.53947693,0.96439970,0.20220374,0.79707098,0.77222455,0.78177398,2,1
train,153,21,0.00000000,0.24253620,0.35981628,0.51659876,0.00000000,0.06763074,0.91483980,0.02000000,0.95202327,0.32061607,0.53659850,0.92712152,0.20674439,0.86664498,0.73914063,0.77396685,2,1
train,153,22,0.00000000,0.16665991,0.34560588,0.40186414,0.00000000,0.04822502,0.90257585,0.06551302,0.93148804,0.33563387,0.55818260,0.95442623,0.18804407,0.85626733,0.69211626,0.71494240,2,1
train,153,23,0.00000000,0.23175253,0.33882672,0.45368639,0.00000000,0.11984817,0.97249478,0.03229953,0.93022478,0.36960983,0.54305804,0.96039021,0.20459513,0.88978064,0.75084978,0.72800857,2,1
train,153,24,0.00000000,0.19724473,0.38081357,0.39648256,0.00000000,0.02000000,0.97417849,0.04092273,0.95013869,0.36734858,0.55017287,0.96394330,0.14161140,0.84403199,0.76842076,0.69177192,2,1
train,153,25,0.00000000,0.19895659,0.34474993,0.45307976,0.00000000,0.02788696,0.90631205,0.02000000,0.85253298,0.37311047,0.51712656,0.93419415,0.17004181,0.82211179,0.80050421,0.76631176,2,1
train,153,26,0.00000000,0.12842542,0.40719610,0.44795763,0.00000000,0.06832217,0.93315697,0.02000000,0.88218021,0.33427045,0.55385244,0.90231162,0.22700945,0.86420155,0.70267165,0.70733351,2,1
train,153,27,0.00000000,0.18985319,0.41651797,0.43149078,0.00000000,0.07660957,0.86374164,0.06875438,0.90851766,0.32776049,0.53491074,0.92260587,0.17471695,0.86819750,0.76362801,0.75265408,2,1
train,153,28,0.00000000,0.21263158,0.38057220,0.46308100,0.00000000,0.02000000,0.87616950,0.03993358,0.91551912,0.32753599,0.47353581,0.92338812,0.18406533,0.77381498,0.76446253,0.66346556,2,1
train,153,29,0.00000000,0.11259239,0.40491569,0.47674432,0.00000000,0.06390916,0.91406041,0.02000000,0.90408826,0.36967465,0.49577293,0.93787247,0.24634737,0.87355024,0.80170083,0.76889151,2,1
train,153,30,0.00000000,0.17065616,0.38512921,0.42425865,0.00000000,0.10296267,0.86736214,0.03214520,0.96576291,0.36469170,0.44602680,0.91023463,0.20205565,0.83071208,0.70841712,0.72203618,2,1
train,153,31,0.00000000,0.15482122,0.41894850,0.42728773,0.00000000,0.08575132,0.89889228,0.02836913,0.86360115,0.36192042,0.53552878,0.91340476,0.17997168,0.86755770,0.71134651,0.73655576,2,1
train,153,32,0.00000000,0.21502741,0.40666085,0.44174606,0.00000000,0.10297934,0.91081160,0.04002549,0.90920788,0.33605176,0.56257367,0.94333905,0.18507798,0.83853644,0.70132887,0.74213731,2,1
train,153,33,0.00000000,0.18568598,0.37311095,0.48217800,0.00000000,0.07378200,0.87871617,0.02000000,0.90355545,0.36965895,0.52357882,0.87970155,0.22654626,0.77563512,0.72218496,0.69814765,2,1
train,153,34,0.00000000,0.18270595,0.37875402,0.41787946,0.00000000,0.09617700,0.90237588,0.06476901,0.88290006,0.37160912,0.50501990,0.93820673,0.11727779,0.86330694,0.72130364,0.74476606,2,1
train,153,35,0.00000000,0.18704456,0.43646044,0.40135503,0.00000000,0.12025464,0.81580681,0.02116597,0.86888897,0.30767119,0.53491575,0.90414280,0.17123906,0.81729400,0.80207831,0.68865478,2,1
train,153,36,0.00000000,0.21755975,0.38642865,0.44205269,0.00000000,0.06380421,0.86676341,0.04814789,0.82677227,0.36167967,0.53308022,0.90502393,0.17274643,0.86375272,0.71392739,0.75001568,2,1
train,153,37,0.00000000,0.23411408,0.41600397,0.45531005,0.00000000,0.06301269,0.90084052,0.02173071,0.85417700,0.38916057,0.52361673,0.88665545,0.17606637,0.82729971,0.74082637,0.69413406,2,1
train,153,38,0.00000000,0.19273971,0.37768415,0.47155452,0.00000000,0.07790364,0.88381761,0.02000000,0.86485380,0.40128773,0.49890909,0.90216410,0.16979605,0.85588002,0.64897621,0.76518357,2,1
train,153,39,0.00000000,0.22499256,0.28013933,0.48217639,0.00000000,0.11422633,0.79099029,0.04742137,0.80701298,0.36605850,0.49745169,0.89457083,0.20994210,0.82560527,0.77805692,0.74130106,2,2
train,153,40,0.00000000,0.15922198,0.32077003,0.41767314,0.00000000,0.12639801,0.85542870,0.02167168,0.80449742,0.37047303,0.47388029,0.86248010,0.20800467,0.86638427,0.72368228,0.72232139,2,1
train,153,41,0.00000000,0.20417258,0.41330987,0.42068815,0.00000000,0.06802665,0.85090673,0.05453524,0.81046456,0.36174121,0.47648847,0.87813431,0.18964829,0.82922560,0.73256773,0.69662690,2,2
train,153,42,0.00000000,0.18849920,0.41032866,0.45666793,0.00000000,0.06136888,0.81256324,0.05952533,0.77653897,0.42202514,0.51523751,0.91775066,0.17664084,0.84829384,0.80147773,0.70970303,2,2
train,153,43,0.00000000,0.16756748,0.32440257,0.45655069,0.00000000,0.10835382,0.81866044,0.07412558,0.82050025,0.36895776,0.45832857,0.82083219,0.20039888,0.84483033,0.70668471,0.68085861,2,2
train,153,44,0.00000000,0.20838590,0.37282506,0.45177376,0.00000000,0.20358607,0.84736234,0.08817634,0.81389892,0.39993033,0.46452796,0.83164048,0.19031465,0.84391922,0.74302018,0.72427988,2,2
train,153,45,0.00000000,0.13310628,0.39395243,0.47785208,0.00000000,0.12961766,0.83413202,0.07384846,0.80414617,0.35535374,0.47830868,0.84312350,0.20817013,0.80624801,0.74851245,0.69863689,2,2
train,153,46,0.00000000,0.15891275,0.41438013,0.44942686,0.00000000,0.11438843,0.79609352,0.02000000,0.85161662,0.38276199,0.54168016,0.81552964,0.23484237,0.82411587,0.72455120,0.73335367,2,2
train,153,47,0.00000000,0.20544867,0.38185111,0.45135167,0.00000000,0.16489297,0.76501799,0.07074401,0.78725266,0.41335312,0.43305081,0.85000557,0.21401411,0.80858296,0.75694400,0.70608276,2,2
train,153,48,0.00000000,0.24129818,0.33925506,0.45497125,0.00000000,0.13834499,0.78339130,0.04334988,0.76384389,0.38035449,0.46586788,0.84632587,0.20551848,0.82935971,0.75385869,0.70094007,2,2
train,153,49,0.00000000,0.18272980,0.36880708,0.39652207,0.00000000,0.13943136,0.72476470,0.02000000,0.78363079,0.42213109,0.44626588,0.90608668,0.11872821,0.82166392,0.69442189,0.67518288,2,2
train,153,50,0.00000000,0.18939383,0.35953373,0.46439424,0.00000000,0.09885078,0.75737190,0.04253764,0.73022211,0.43064305,0.43179363,0.85964626,0.20366947,0.81398946,0.76313251,0.74882090,2,2
train,153,51,0.00000000,0.22924705,0.37867802,0.45495427,0.00000000,0.09805171,0.79128629,0.02000000,0.78123307,0.48289225,0.44739386,0.86036628,0.19050168,0.84885162,0.75950652,0.67526805,2,2
train,153,52,0.00000000,0.19599029,0.35526848,0.42012274,0.00000000,0.10342927,0.77825993,0.07314815,0.78955066,0.37643871,0.50316679,0.88860780,0.19257630,0.83989692,0.74473685,0.66349363,2,2
train,153,53,0.00000000,0.16971110,0.35652429,0.45037752,0.00000000,0.16649273,0.73178935,0.02714172,0.74023694,0.35755402,0.48246592,0.82354093,0.19112985,0.78663164,0.74988389,0.65071177,2,2
train,153,54,0.00000000,0.16519205,0.41634798,0.42726883,0.00000000,0.09564523,0.75641292,0.06178340,0.79665363,0.40052241,0.50000054,0.80904925,0.21887247,0.87107682,0.72995937,0.62745154,2,2
train,153,55,0.00000000,0.19372514,0.34902424,0.39755288,0.00000000,0.12654403,0.74440056,0.06408345,0.76595682,0.39509007,0.45033249,0.80037332,0.16722174,0.82243490,0.74967968,0.73646277,2,2
train,153,56,0.00000000,0.17821407,0.33690330,0.47503349,0.00000000,0.15442191,0.68729901,0.04091093,0.78203011,0.35674039,0.44065407,0.87427646,0.20213141,0.86094880,0.72048414,0.69416416,2,2
train,153,57,0.00000000,0.17576684,0.37129849,0.45243397,0.00000000,0.08765329,0.73632085,0.02000000,0.76610559,0.40510336,0.43934706,0.78643358,0.16702983,0.85945344,0.75181001,0.67105544,2,2
train,153,58,0.00000000,0.22537674,0.37849370,0.42770544,0.00000000,0.11556777,0.74712843,0.04043983,0.76556963,0.40249628,0.49868798,0.77722752,0.21574324,0.82674581,0.71246493,0.68864834,2,2
train,153,59,0.00000000,0.11686015,0.38212729,0.43754876,0.00000000,0.13204305,0.67840791,0.02000000,0.74000764,0.39474931,0.44894150,0.83159381,0.19677946,0.88900602,0.74092287,0.68701231,2,2
train,153,60,0.00000000,0.20338379,0.33217201,0.46254012,0.00000000,0.16636181,0.73135883,0.02000000,0.69294590,0.41555536,0.48573780,0.78101981,0.16580161,0.84045130,0.68223715,0.68549001,2,2
train,153,61,0.00000000,0.15444848,0.34370735,0.40740371,0.00000000,0.11753149,0.68546277,0.03442055,0.73438770,0.36636239,0.44310406,0.79485673,0.10511152,0.86299741,0.74853504,0.70516181,2,2
train,153,62,0.00000000,0.21423148,0.34344241,0.46067405,0.00000000,0.14195432,0.73281634,0.02000000,0.74034667,0.44689438,0.46346277,0.82245409,0.17590518,0.83432341,0.75167948,0.69288796,2,2
train,153,63,0.00000000,0.20255156,0.39662668,0.47867551,0.00000000,0.12147296,0.66383260,0.02000000,0.75902176,0.42450956,0.48670432,0.83825123,0.21387626,0.81987453,0.77123249,0.70406795,2,2
train,126,0,0.00000000,0.32687500,0.41251719,0.46385145,0.00000000,0.06588646,0.82310569,0.15706301,0.89551729,0.50449532,0.61940426,0.74644655,0.20835507,0.13162996,0.63785315,0.56887078,2,1
train,126,1,0.00000000,0.35452524,0.39348510,0.42372456,0.00000000,0.02000000,0.80071992,0.07303366,0.87622887,0.43026510,0.52525330,0.81650919,0.18066880,0.17374444,0.69059187,0.53127217,2,1
train,126,2,0.00000000,0.33880913,0.41563550,0.48617670,0.00000000,0.06216089,0.82768375,0.10518940,0.89677727,0.43334672,0.64648443,0.79561484,0.21910667,0.14018923,0.64062816,0.62553805,2,1
train,126,3,0.00000000,0.32939658,0.43867362,0.52047211,0.00000000,0.02000000,0.82368600,0.09611043,0.92828220,0.38507271,0.62497234,0.80977887,0.23630032,0.16203690,0.66538048,0.55997932,2,1
train,126,4,0.00000000,0.30330908,0.37347603,0.40742651,0.00000000,0.06249340,0.78846312,0.10033313,0.92920262,0.46769232,0.56998014,0.83841175,0.25396299,0.18897244,0.70685470,0.54099178,2,1
train,126,5,0.00000000,0.33272305,0.40212917,0.46783713,0.00000000,0.02000000,0.82949001,0.08347841,0.82026386,0.44930974,0.54512429,0.79923284,0.22771911,0.14737280,0.74321967,0.58004564,2,1
train,126,6,0.00000000,0.33117431,0.45530060,0.39654401,0.00000000,0.02852076,0.78481919,0.12769030,0.86806697,0.41451269,0.61919296,0.83251065,0.19290718,0.17497335,0.67765594,0.60005659,2,1
train,126,7,0.00000000,0.31300253,0.43439364,0.45798427,0.00000000,0.04236263,0.84729403,0.11118549,0.94921964,0.45462182,0.64880568,0.80150282,0.25226086,0.21025117,0.68010843,0.52853787,2,1
train,126,8,0.00000000,0.32847476,0.48212641,0.45480084,0.00000000,0.03587188,0.77553236,0.15559494,0.88726002,0.35112876,0.58826452,0.80945981,0.18907021,0.14202747,0.71180159,0.58102298,2,1
train,126,9,0.00000000,0.34815055,0.41516984,0.44684413,0.00000000,0.06573042,0.80427182,0.09414104,0.92290443,0.44178179,0.58318454,0.79833311,0.26394793,0.15481463,0.73022717,0.53851390,2,1
train,126,10,0.00000000,0.35379240,0.38946602,0.48289236,0.00000000,0.06476320,0.84219211,0.17227378,0.91931105,0.40886062,0.65694338,0.77543968,0.18176618,0.09566333,0.67737967,0.55788958,2,1
train,126,11,0.00000000,0.33036831,0.38404378,0.44625470,0.00000000,0.04900180,0.83768791,0.03992844,0.92082131,0.43439940,0.60060072,0.82272333,0.15064494,0.10324471,0.71368474,0.58574140,2,1
train,126,12,0.00000000,0.31060418,0.45600086,0.50238127,0.00000000,0.10606336,0.79404092,0.18632361,0.87820286,0.44040042,0.62661183,0.78594941,0.21133424,0.11786097,0.67923582,0.51531506,2,1
train,126,13,0.00000000,0.37395963,0.44530782,0.49600339,0.00000000,0.02000000,0.86792505,0.08535466,0.87622511,0.43515784,0.62149364,0.75060308,0.24198602,0.12297349,0.69572616,0.53924161,2,1
train,126,14,0.00000000,0.32034588,0.36462989,0.50057685,0.00000000,0.06868435,0.75027198,0.08499154,0.93181324,0.45700210,0.60649097,0.72921729,0.18317769,0.15623777,0.72058362,0.51894617,2,1
train,126,15,0.00000000,0.31595337,0.41714594,0.41244256,0.00000000,0.04234053,0.81688917,0.12159018,0.85876489,0.47526091,0.59984088,0.76194799,0.24282721,0.18341520,0.66050190,0.56992960,2,1
train,126,16,0.00000000,0.32708469,0.40378433,0.48900047,0.00000000,0.02000000,0.81461370,0.15150298,0.90945876,0.40952471,0.58859229,0.80367994,0.15077458,0.17325447,0.68944323,0.60383266,2,1
train,126,17,0.00000000,0.33775479,0.46796343,0.43188110,0.00000000,0.04581434,0.76371020,0.10348022,0.86644638,0.41872421,0.60839915,0.75850433,0.24764390,0.14271456,0.63200903,0.60053885,2,1
train,126,18,0.00000000,0.30334872,0.39467174,0.45262399,0.00000000,0.02962263,0.75274318,0.17701696,0.86062706,0.42097685,0.52386773,0.80695730,0.20267561,0.19242769,0.69245946,0.56018335,2,1
train,126,19,0.00000000,0.30673608,0.46746999,0.44484162,0.00000000,0.06147510,0.81557220,0.16270436,0.84655339,0.43744603,0.54232126,0.77619082,0.22625645,0.22873692,0.69547182,0.57613569,2,1
train,126,20,0.00000000,0.31794438,0.41141322,0.53900063,0.00000000,0.03476887,0.77476114,0.14595029,0.90325201,0.48281237,0.56330144,0.72724694,0.16118595,0.12891831,0.67954141,0.60852730,2,1
train,126,21,0.00000000,0.35719478,0.45314091,0.50438607,0.00000000,0.04866651,0.77164525,0.15944208,0.81128204,0.49143359,0.62067068,0.75567687,0.26542050,0.17063479,0.66302168,0.54557198,2,1
